species,latitude,longitude,year,month,day,size_class,total,location,sst_year_met,sst_month_met,sst_mean_annual,sst_month_noaa,year_of_protection,rls_mpa,MPA
Kyphosus bigibbus,-31.52,159.03,2014,2,21,35,2,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,NA,NA,0
Kyphosus bigibbus,-31.51,159.04,2014,2,20,40,2,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,NA,NA,0
Kyphosus bigibbus,-31.53,159.05,2014,2,17,20,6,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,NA,NA,0
Kyphosus bigibbus,-31.53,159.05,2014,2,17,25,7,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,NA,NA,0
Kyphosus bigibbus,-31.53,159.05,2014,2,17,30,7,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,NA,NA,0
Kyphosus bigibbus,-31.53,159.05,2014,2,17,40,10,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,NA,NA,0
Kyphosus bigibbus,-31.53,159.05,2014,2,17,50,1,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,NA,NA,0
Kyphosus bigibbus,-31.56,159.1,2014,2,18,12.5,5,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,NA,NA,0
Kyphosus bigibbus,-31.56,159.1,2014,2,18,15,2,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,NA,NA,0
Kyphosus bigibbus,-31.56,159.1,2014,2,18,20,3,-32_159,21.248451550801594,23.568195343017575,21.55651573930956,23.92517791475569,NA,NA,0
