species,latitude,longitude,year,month,day,size_class,total,location,sst_year_met,sst_month_met,sst_mean_annual,sst_month_noaa,year_of_protection,rls_mpa,MPA
Ostorhinchus flavus,-31.55,159.07,2012,2,27,12.5,50,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.54,159.07,2012,2,21,7.5,10,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.54,159.07,2012,2,21,7.5,11,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.54,159.07,2012,2,21,7.5,52,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.54,159.07,2012,2,21,15,3,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.55,159.07,2012,2,27,10,5,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.55,159.07,2012,2,27,12.5,10,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.54,159.05,2012,2,28,10,40,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.54,159.05,2012,2,28,12.5,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.54,159.05,2012,2,28,10,3,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.54,159.05,2012,2,28,12.5,1,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.54,159.05,2012,2,28,7.5,7,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.51,159.05,2012,2,24,12.5,3,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.51,159.05,2012,2,24,7.5,2,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.57,159.07,2012,2,25,7.5,11,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.57,159.07,2012,2,25,10,10,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.57,159.07,2012,2,25,12.5,30,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,NA,NA,0
Ostorhinchus flavus,-31.55,159.06,2012,2,25,15,6,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.55,159.06,2012,2,25,12.5,25,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.54,159.07,2012,2,21,12.5,8,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
Ostorhinchus flavus,-31.75,159.24,2012,2,28,12.5,3,-32_159,20.916617552439373,23.9117488861084,20.987408518711636,24.314826998217352,2004,Lord Howe Island Marine Park,0
