population,date,year,month,sst_mean
-39_146,2002-11-16,2002,11,14.612001419067383
-39_146,2002-12-16,2002,12,16.094552993774414
-39_146,2003-01-16,2003,1,17.326841354370117
-39_146,2003-02-15,2003,2,18.386762619018555
-39_146,2003-03-16,2003,3,18.060760498046875
-39_146,2003-04-16,2003,4,17.379070281982422
-39_146,2003-05-16,2003,5,15.77977466583252
-39_146,2003-06-16,2003,6,14.765838623046875
-39_146,2003-07-16,2003,7,13.682936668395996
-39_146,2003-08-16,2003,8,13.242378234863281
-39_146,2003-09-16,2003,9,12.560632705688477
-39_146,2003-10-16,2003,10,13.480144500732422
-39_146,2003-11-16,2003,11,15.126181602478027
-39_146,2003-12-16,2003,12,16.30673599243164
-39_146,2004-01-16,2004,1,17.772811889648438
-39_146,2004-02-15,2004,2,18.12596893310547
-39_146,2004-03-16,2004,3,17.663558959960938
-39_146,2004-04-16,2004,4,17.16400146484375
-39_146,2004-05-16,2004,5,14.940046310424805
-39_146,2004-06-16,2004,6,13.954145431518555
-39_146,2004-07-16,2004,7,12.721964836120605
-39_146,2004-08-16,2004,8,12.79540729522705
-39_146,2004-09-16,2004,9,13.245564460754395
-39_146,2004-10-16,2004,10,13.635636329650879
-39_146,2004-11-16,2004,11,14.776803970336914
-39_146,2004-12-16,2004,12,16.525835037231445
-39_146,2005-01-16,2005,1,17.69882583618164
-39_146,2005-02-15,2005,2,18.263954162597656
-39_146,2005-03-16,2005,3,17.711864471435547
-39_146,2005-04-16,2005,4,17.176555633544922
-39_146,2005-05-16,2005,5,15.46959114074707
-39_146,2005-06-16,2005,6,14.778524398803711
-39_146,2005-07-16,2005,7,13.85186767578125
-39_146,2005-08-16,2005,8,13.257633209228516
-39_146,2005-09-16,2005,9,13.383394241333008
-39_146,2005-10-16,2005,10,14.242794036865234
-39_146,2005-11-16,2005,11,15.42949390411377
-39_146,2005-12-16,2005,12,16.876422882080078
-39_146,2006-01-16,2006,1,17.895668029785156
-39_146,2006-02-15,2006,2,18.516239166259766
-39_146,2006-03-16,2006,3,18.301483154296875
-39_146,2006-04-16,2006,4,16.880834579467773
-39_146,2006-05-16,2006,5,14.869997024536133
-39_146,2006-06-16,2006,6,14.134716987609863
-39_146,2006-07-16,2006,7,13.182909965515137
-39_146,2006-08-16,2006,8,12.807466506958008
-39_146,2006-09-16,2006,9,12.872407913208008
-39_146,2006-10-16,2006,10,13.559188842773438
-39_146,2006-11-16,2006,11,14.815256118774414
-39_146,2006-12-16,2006,12,16.57742691040039
-39_146,2007-01-16,2007,1,17.302230834960938
-39_146,2007-02-15,2007,2,18.870285034179688
-39_146,2007-03-16,2007,3,18.621078491210938
-39_146,2007-04-16,2007,4,17.359739303588867
-39_146,2007-05-16,2007,5,15.921010971069336
-39_146,2007-06-16,2007,6,14.4649019241333
-39_146,2007-07-16,2007,7,13.344176292419434
-39_146,2007-08-16,2007,8,13.29144287109375
-39_146,2007-09-16,2007,9,13.106863975524902
-39_146,2007-10-16,2007,10,13.552291870117188
-39_146,2007-11-16,2007,11,15.386937141418457
-39_146,2007-12-16,2007,12,17.1888427734375
-39_146,2008-01-16,2008,1,18.17591094970703
-39_146,2008-02-15,2008,2,18.428028106689453
-39_146,2008-03-16,2008,3,18.608383178710938
-39_146,2008-04-16,2008,4,17.268539428710938
-39_146,2008-05-16,2008,5,15.933822631835938
-39_146,2008-06-16,2008,6,14.917198181152344
-39_146,2008-07-16,2008,7,13.682154655456543
-39_146,2008-08-16,2008,8,12.998550415039063
-39_146,2008-09-16,2008,9,13.310954093933105
-39_146,2008-10-16,2008,10,14.19902229309082
-39_146,2008-11-16,2008,11,15.080909729003906
-39_146,2008-12-16,2008,12,15.884113311767578
-39_146,2009-01-16,2009,1,17.10044288635254
-39_146,2009-02-15,2009,2,18.44076919555664
-39_146,2009-03-16,2009,3,17.935543060302734
-39_146,2009-04-16,2009,4,17.358257293701172
-39_146,2009-05-16,2009,5,15.404813766479492
-39_146,2009-06-16,2009,6,14.609130859375
-39_146,2009-07-16,2009,7,13.428019523620605
-39_146,2009-08-16,2009,8,13.250218391418457
-39_146,2009-09-16,2009,9,13.375802040100098
-39_146,2009-10-16,2009,10,13.91490364074707
-39_146,2009-11-16,2009,11,15.877593994140625
-39_146,2009-12-16,2009,12,16.964855194091797
-39_146,2010-01-16,2010,1,18.155305862426758
-39_146,2010-02-15,2010,2,19.45001220703125
-39_146,2010-03-16,2010,3,19.307493209838867
-39_146,2010-04-16,2010,4,18.018362045288086
-39_146,2010-05-16,2010,5,16.164756774902344
-39_146,2010-06-16,2010,6,15.218214988708496
-39_146,2010-07-16,2010,7,13.722067832946777
-39_146,2010-08-16,2010,8,13.1161527633667
-39_146,2010-09-16,2010,9,12.602377891540527
-39_146,2010-10-16,2010,10,13.549701690673828
-39_146,2010-11-16,2010,11,15.082664489746094
-39_146,2010-12-16,2010,12,16.58823013305664
-39_146,2011-01-16,2011,1,17.64777374267578
-39_146,2011-02-15,2011,2,18.513124465942383
-39_146,2011-03-16,2011,3,18.278514862060547
-39_146,2011-04-16,2011,4,17.666088104248047
-39_146,2011-05-16,2011,5,15.834772109985352
-39_146,2011-06-16,2011,6,14.172127723693848
-39_146,2011-07-16,2011,7,13.069624900817871
-39_146,2011-08-16,2011,8,13.284489631652832
-39_146,2011-09-16,2011,9,13.205238342285156
-39_146,2011-10-16,2011,10,14.310874938964844
-39_146,2011-11-16,2011,11,15.377740859985352
-39_146,2011-12-16,2011,12,17.180038452148438
-39_146,2012-01-16,2012,1,18.265113830566406
-39_146,2012-02-15,2012,2,19.386077880859375
-39_146,2012-03-16,2012,3,18.149208068847656
-39_146,2012-04-16,2012,4,17.42983627319336
-39_146,2012-05-16,2012,5,15.693143844604492
-39_146,2012-06-16,2012,6,14.49222183227539
-39_146,2012-07-16,2012,7,13.304512977600098
-39_146,2012-08-16,2012,8,12.875877380371094
-39_146,2012-09-16,2012,9,13.070625305175781
-39_146,2012-10-16,2012,10,13.345849990844727
-39_146,2012-11-16,2012,11,14.811869621276855
-39_146,2012-12-16,2012,12,16.7474365234375
-39_146,2013-01-16,2013,1,17.807514190673828
-39_146,2013-02-15,2013,2,18.90587615966797
-39_146,2013-03-16,2013,3,19.173797607421875
-39_146,2013-04-16,2013,4,18.03373146057129
-39_146,2013-05-16,2013,5,15.868711471557617
-39_146,2013-06-16,2013,6,14.674427032470703
-39_146,2013-07-16,2013,7,13.993267059326172
-39_146,2013-08-16,2013,8,13.536388397216797
-39_146,2013-09-16,2013,9,13.63703441619873
-39_146,2013-10-16,2013,10,13.907381057739258
-39_146,2013-11-16,2013,11,15.046186447143555
-39_146,2013-12-16,2013,12,16.113677978515625
-39_146,2014-01-16,2014,1,17.403541564941406
-39_146,2014-02-15,2014,2,18.600128173828125
-39_146,2014-03-16,2014,3,18.570171356201172
-39_146,2014-04-16,2014,4,17.878841400146484
-39_146,2014-05-16,2014,5,16.43754005432129
-39_146,2014-06-16,2014,6,15.279213905334473
-39_146,2014-07-16,2014,7,13.833614349365234
-39_146,2014-08-16,2014,8,13.537899017333984
-39_146,2014-09-16,2014,9,13.525960922241211
-39_146,2014-10-16,2014,10,14.172432899475098
-39_146,2014-11-16,2014,11,15.493448257446289
-39_146,2014-12-16,2014,12,16.876197814941406
-39_146,2015-01-16,2015,1,18.13033676147461
-39_146,2015-02-15,2015,2,19.22419548034668
-39_146,2015-03-16,2015,3,17.969825744628906
-39_146,2015-04-16,2015,4,17.54928970336914
-39_146,2015-05-16,2015,5,15.737853050231934
-39_146,2015-06-16,2015,6,14.241582870483398
-39_146,2015-07-16,2015,7,13.64805793762207
-39_146,2015-08-16,2015,8,12.795778274536133
-39_146,2015-09-16,2015,9,13.280353546142578
-39_146,2015-10-16,2015,10,14.713146209716797
-39_146,2015-11-16,2015,11,15.810831069946289
-39_146,2015-12-16,2015,12,17.803388595581055
-39_146,2016-01-16,2016,1,18.791664123535156
-39_146,2016-02-15,2016,2,19.73826026916504
-39_146,2016-03-16,2016,3,19.84070587158203
-39_146,2016-04-16,2016,4,18.380319595336914
-39_146,2016-05-16,2016,5,16.057525634765625
-39_146,2016-06-16,2016,6,14.809810638427734
-39_146,2016-07-16,2016,7,13.539739608764648
-39_146,2016-08-16,2016,8,12.77581787109375
-39_146,2016-09-16,2016,9,13.507442474365234
-39_146,2016-10-16,2016,10,13.493684768676758
-39_146,2016-11-16,2016,11,14.762834548950195
-39_146,2016-12-16,2016,12,16.36115837097168
-39_146,2017-01-16,2017,1,18.39389419555664
-39_146,2017-02-15,2017,2,18.59867286682129
-39_146,2017-03-16,2017,3,19.252315521240234
-39_146,2017-04-16,2017,4,18.087366104125977
-39_146,2017-05-16,2017,5,16.099063873291016
-39_146,2017-06-16,2017,6,15.038883209228516
-39_146,2017-07-16,2017,7,13.488975524902344
-39_146,2017-08-16,2017,8,13.221315383911133
-39_146,2017-09-16,2017,9,12.86220645904541
-39_146,2017-10-16,2017,10,14.44594669342041
-39_146,2017-11-16,2017,11,16.291885375976563
-39_146,2017-12-16,2017,12,17.898977279663086
-39_146,2018-01-16,2018,1,19.074045181274414
-39_146,2018-02-15,2018,2,19.57179069519043
-39_146,2018-03-16,2018,3,18.760395050048828
-39_146,2018-04-16,2018,4,17.541650772094727
-39_146,2018-05-16,2018,5,15.79256820678711
-39_146,2018-06-16,2018,6,14.758129119873047
-39_146,2018-07-16,2018,7,13.711997985839844
-39_146,2018-08-16,2018,8,13.172672271728516
-39_146,2018-09-16,2018,9,12.844347953796387
-39_146,2018-10-16,2018,10,14.288141250610352
-39_146,2018-11-16,2018,11,15.226018905639648
-39_146,2018-12-16,2018,12,17.417360305786133
-39_146,2019-01-16,2019,1,19.007741928100586
-39_146,2019-02-15,2019,2,19.588359832763672
-39_146,2019-03-16,2019,3,18.61307144165039
-39_146,2019-04-16,2019,4,17.590435028076172
-39_146,2019-05-16,2019,5,16.017494201660156
-39_146,2019-06-16,2019,6,14.284687042236328
-39_146,2019-07-16,2019,7,13.56939697265625
-39_146,2019-08-16,2019,8,12.802947998046875
-39_146,2019-09-16,2019,9,12.373964309692383
-39_146,2019-10-16,2019,10,13.77449893951416
-39_146,2019-11-16,2019,11,14.805052757263184
-39_146,2019-12-16,2019,12,15.89879035949707
-39_146,2020-01-16,2020,1,17.807201385498047
-39_146,2020-02-15,2020,2,18.074573516845703
-39_146,2020-03-16,2020,3,18.001983642578125
-39_146,2020-04-16,2020,4,16.78837013244629
-39_146,2020-05-16,2020,5,14.737993240356445
-39_146,2020-06-16,2020,6,13.873382568359375
-39_146,2020-07-16,2020,7,13.672995567321777
-39_146,2020-08-16,2020,8,12.829723358154297
-39_146,2020-09-16,2020,9,12.813182830810547
-39_146,2020-10-16,2020,10,13.896097183227539
-39_146,2020-11-16,2020,11,15.457662582397461
-39_146,2020-12-16,2020,12,16.392120361328125
-39_146,2021-01-16,2021,1,18.0196590423584
-39_146,2021-02-15,2021,2,18.406810760498047
-39_146,2021-03-16,2021,3,18.139183044433594
-39_146,2021-04-16,2021,4,17.178619384765625
-39_146,2021-05-16,2021,5,15.605944633483887
-39_146,2021-06-16,2021,6,14.759784698486328
-39_146,2021-07-16,2021,7,13.764605522155762
-39_146,2021-08-16,2021,8,13.309572219848633
-39_146,2021-09-16,2021,9,12.832971572875977
-39_146,2021-10-16,2021,10,13.726219177246094
-39_146,2021-11-16,2021,11,14.980301856994629
-39_146,2021-12-16,2021,12,16.386367797851563
-39_146,2022-01-16,2022,1,18.19963836669922
-39_146,2022-02-15,2022,2,19.162189483642578
-39_146,2022-03-16,2022,3,18.896350860595703
-39_146,2022-04-16,2022,4,17.85483169555664
-39_146,2022-05-16,2022,5,16.45660972595215
-39_146,2022-06-16,2022,6,14.83390998840332
-39_146,2022-07-16,2022,7,13.543285369873047
-39_146,2022-08-16,2022,8,12.888681411743164
-39_146,2022-09-16,2022,9,13.133831977844238
-39_146,2022-10-16,2022,10,14.267698287963867
-39_146,2022-11-16,2022,11,15.293334007263184
-39_146,2022-12-16,2022,12,16.12409210205078
-39_146,2023-01-16,2023,1,18.38274574279785
-39_146,2023-02-15,2023,2,18.590133666992188
-39_146,2023-03-16,2023,3,18.240968704223633
-39_146,2023-04-16,2023,4,17.42526626586914
-39_146,2023-05-16,2023,5,15.841384887695313
-39_146,2023-06-16,2023,6,14.766300201416016
-39_146,2023-07-16,2023,7,13.559940338134766
-39_146,2023-08-16,2023,8,13.42296028137207
-39_146,2023-09-16,2023,9,13.741156578063965
-39_146,2023-10-16,2023,10,14.374898910522461
-39_146,2023-11-16,2023,11,15.730588912963867
-39_146,2023-12-16,2023,12,17.396793365478516
-39_146,2024-01-16,2024,1,18.074993133544922
-39_146,2024-02-15,2024,2,19.139848709106445
-39_146,2024-03-16,2024,3,18.651763916015625
-39_146,2024-04-16,2024,4,18.124958038330078
-39_146,2024-05-16,2024,5,16.322288513183594
-39_146,2024-06-16,2024,6,15.376617431640625
-39_146,2024-07-16,2024,7,13.809921264648438
-39_146,2024-08-16,2024,8,13.519342422485352
-39_146,2024-09-16,2024,9,13.504144668579102
-39_146,2024-10-16,2024,10,14.279651641845703
-39_146,2024-11-16,2024,11,15.461878776550293
-39_146,2024-12-16,2024,12,17.291561126708984
-39_146,2025-01-16,2025,1,18.4965763092041
-39_146,2025-02-15,2025,2,19.700363159179688
-39_146,2025-03-16,2025,3,19.215362548828125
-39_146,2025-04-16,2025,4,18.248573303222656
-39_146,2025-05-16,2025,5,16.873546600341797
-39_146,2025-06-16,2025,6,15.213937759399414
-39_146,2025-07-16,2025,7,13.975322723388672
-39_146,2025-08-16,2025,8,13.450315475463867
-39_146,2025-09-16,2025,9,13.250977516174316
-39_146,2025-10-16,2025,10,14.1392822265625
-39_146,2025-11-16,2025,11,15.01025390625
-39_146,2025-12-16,2025,12,16.06075096130371
-39_147,1992-01-16,1992,1,17.1763916015625
-39_147,1992-02-15,1992,2,18.197229385375977
-39_147,1992-03-16,1992,3,18.590560913085938
-39_147,1992-04-16,1992,4,17.64436149597168
-39_147,1992-05-16,1992,5,16.08721160888672
-39_147,1992-06-16,1992,6,14.617108345031738
-39_147,1992-07-16,1992,7,13.433958053588867
-39_147,1992-08-16,1992,8,12.946443557739258
-39_147,1992-09-16,1992,9,13.086271286010742
-39_147,1992-10-16,1992,10,13.695194244384766
-39_147,1992-11-16,1992,11,14.769210815429688
-39_147,1992-12-16,1992,12,16.229154586791992
-39_147,1993-01-16,1993,1,17.462326049804688
-39_147,1993-02-15,1993,2,18.784696578979492
-39_147,1993-03-16,1993,3,18.782726287841797
-39_147,1993-04-16,1993,4,17.64972686767578
-39_147,1993-05-16,1993,5,16.10683822631836
-39_147,1993-06-16,1993,6,14.752577781677246
-39_147,1993-07-16,1993,7,13.519933700561523
-39_147,1993-08-16,1993,8,13.031070709228516
-39_147,1993-09-16,1993,9,13.147114753723145
-39_147,1993-10-16,1993,10,13.611953735351563
-39_147,1993-11-16,1993,11,14.767348289489746
-39_147,1993-12-16,1993,12,15.905123710632324
-39_147,1994-01-16,1994,1,16.24204444885254
-39_147,1994-02-15,1994,2,18.551223754882813
-39_147,1994-03-16,1994,3,17.926918029785156
-39_147,1994-04-16,1994,4,17.581087112426758
-39_147,1994-05-16,1994,5,15.36341667175293
-39_147,1994-06-16,1994,6,14.674617767333984
-39_147,1994-07-16,1994,7,13.543806076049805
-39_147,1994-08-16,1994,8,12.972925186157227
-39_147,1994-09-16,1994,9,12.576312065124512
-39_147,1994-10-16,1994,10,13.615180969238281
-39_147,1994-11-16,1994,11,14.56302261352539
-39_147,1994-12-16,1994,12,16.606760025024414
-39_147,1995-01-16,1995,1,17.298194885253906
-39_147,1995-02-15,1995,2,18.427608489990234
-39_147,1995-03-16,1995,3,17.99382781982422
-39_147,1995-04-16,1995,4,15.895261764526367
-39_147,1995-05-16,1995,5,15.174704551696777
-39_147,1995-06-16,1995,6,14.020368576049805
-39_147,1995-07-16,1995,7,12.489299774169922
-39_147,1995-08-16,1995,8,12.517131805419922
-39_147,1995-09-16,1995,9,12.692975997924805
-39_147,1995-10-16,1995,10,13.436470031738281
-39_147,1995-11-16,1995,11,14.64089298248291
-39_147,1995-12-16,1995,12,16.11219596862793
-39_147,1996-01-16,1996,1,17.537525177001953
-39_147,1996-02-15,1996,2,17.947105407714844
-39_147,1996-03-16,1996,3,17.695833206176758
-39_147,1996-04-16,1996,4,16.52948760986328
-39_147,1996-05-16,1996,5,15.158992767333984
-39_147,1996-06-16,1996,6,14.300474166870117
-39_147,1996-07-16,1996,7,13.56839370727539
-39_147,1996-08-16,1996,8,13.017388343811035
-39_147,1996-09-16,1996,9,12.76644515991211
-39_147,1996-10-16,1996,10,12.935914993286133
-39_147,1996-11-16,1996,11,13.981040954589844
-39_147,1996-12-16,1996,12,15.141881942749023
-39_147,1997-01-16,1997,1,17.321224212646484
-39_147,1997-02-15,1997,2,18.237098693847656
-39_147,1997-03-16,1997,3,17.872539520263672
-39_147,1997-04-16,1997,4,16.855907440185547
-39_147,1997-05-16,1997,5,15.504400253295898
-39_147,1997-06-16,1997,6,14.599523544311523
-39_147,1997-07-16,1997,7,13.67060661315918
-39_147,1997-08-16,1997,8,13.312276840209961
-39_147,1997-09-16,1997,9,13.392399787902832
-39_147,1997-10-16,1997,10,14.106317520141602
-39_147,1997-11-16,1997,11,15.186986923217773
-39_147,1997-12-16,1997,12,16.362119674682617
-39_147,1998-01-16,1998,1,18.232913970947266
-39_147,1998-02-15,1998,2,19.24099349975586
-39_147,1998-03-16,1998,3,18.51688575744629
-39_147,1998-04-16,1998,4,16.9093074798584
-39_147,1998-05-16,1998,5,16.0587215423584
-39_147,1998-06-16,1998,6,14.877511978149414
-39_147,1998-07-16,1998,7,13.893625259399414
-39_147,1998-08-16,1998,8,12.923922538757324
-39_147,1998-09-16,1998,9,13.558307647705078
-39_147,1998-10-16,1998,10,13.891433715820313
-39_147,1998-11-16,1998,11,15.184968948364258
-39_147,1998-12-16,1998,12,16.46266746520996
-39_147,1999-01-16,1999,1,18.37267303466797
-39_147,1999-02-15,1999,2,18.818607330322266
-39_147,1999-03-16,1999,3,18.947832107543945
-39_147,1999-04-16,1999,4,17.500328063964844
-39_147,1999-05-16,1999,5,16.17350959777832
-39_147,1999-06-16,1999,6,15.029282569885254
-39_147,1999-07-16,1999,7,13.741129875183105
-39_147,1999-08-16,1999,8,13.20073413848877
-39_147,1999-09-16,1999,9,13.207594871520996
-39_147,1999-10-16,1999,10,14.884660720825195
-39_147,1999-11-16,1999,11,15.083649635314941
-39_147,1999-12-16,1999,12,16.71994400024414
-39_147,2000-01-16,2000,1,18.156097412109375
-39_147,2000-02-15,2000,2,18.92059326171875
-39_147,2000-03-16,2000,3,18.94591522216797
-39_147,2000-04-16,2000,4,18.319896697998047
-39_147,2000-05-16,2000,5,16.495210647583008
-39_147,2000-06-16,2000,6,15.318593978881836
-39_147,2000-07-16,2000,7,14.050016403198242
-39_147,2000-08-16,2000,8,13.51101303100586
-39_147,2000-09-16,2000,9,13.732945442199707
-39_147,2000-10-16,2000,10,14.06729507446289
-39_147,2000-11-16,2000,11,15.78972053527832
-39_147,2000-12-16,2000,12,17.59638786315918
-39_147,2001-01-16,2001,1,19.079750061035156
-39_147,2001-02-15,2001,2,19.499685287475586
-39_147,2001-03-16,2001,3,19.4080753326416
-39_147,2001-04-16,2001,4,17.88983917236328
-39_147,2001-05-16,2001,5,16.537471771240234
-39_147,2001-06-16,2001,6,15.566936492919922
-39_147,2001-07-16,2001,7,14.04560661315918
-39_147,2001-08-16,2001,8,13.717190742492676
-39_147,2001-09-16,2001,9,14.127134323120117
-39_147,2001-10-16,2001,10,14.227998733520508
-39_147,2001-11-16,2001,11,15.28529167175293
-39_147,2001-12-16,2001,12,16.853694915771484
-39_147,2002-01-16,2002,1,17.329158782958984
-39_147,2002-02-15,2002,2,18.33706283569336
-39_147,2002-03-16,2002,3,18.196731567382813
-39_147,2002-04-16,2002,4,17.495458602905273
-39_147,2002-05-16,2002,5,16.452835083007813
-39_147,2002-06-16,2002,6,15.155515670776367
-39_147,2002-07-16,2002,7,13.843793869018555
-39_147,2002-08-16,2002,8,13.848934173583984
-39_147,2002-09-16,2002,9,13.464730262756348
-39_147,2002-10-16,2002,10,14.168761253356934
-39_147,2002-11-16,2002,11,14.893741607666016
-39_147,2002-12-16,2002,12,16.296154022216797
-39_147,2003-01-16,2003,1,17.621204376220703
-39_147,2003-02-15,2003,2,18.832725524902344
-39_147,2003-03-16,2003,3,18.444889068603516
-39_147,2003-04-16,2003,4,17.683225631713867
-39_147,2003-05-16,2003,5,16.03543472290039
-39_147,2003-06-16,2003,6,14.951330184936523
-39_147,2003-07-16,2003,7,13.843753814697266
-39_147,2003-08-16,2003,8,13.341936111450195
-39_147,2003-09-16,2003,9,12.77020263671875
-39_147,2003-10-16,2003,10,13.557540893554688
-39_147,2003-11-16,2003,11,15.309408187866211
-39_147,2003-12-16,2003,12,16.462303161621094
-39_147,2004-01-16,2004,1,18.03221893310547
-39_147,2004-02-15,2004,2,18.38959503173828
-39_147,2004-03-16,2004,3,17.893970489501953
-39_147,2004-04-16,2004,4,17.207767486572266
-39_147,2004-05-16,2004,5,15.027647018432617
-39_147,2004-06-16,2004,6,13.961698532104492
-39_147,2004-07-16,2004,7,12.639934539794922
-39_147,2004-08-16,2004,8,12.97076416015625
-39_147,2004-09-16,2004,9,13.535491943359375
-39_147,2004-10-16,2004,10,13.665681838989258
-39_147,2004-11-16,2004,11,14.854263305664063
-39_147,2004-12-16,2004,12,16.59836769104004
-39_147,2005-01-16,2005,1,17.988271713256836
-39_147,2005-02-15,2005,2,18.559471130371094
-39_147,2005-03-16,2005,3,18.14582061767578
-39_147,2005-04-16,2005,4,17.50259017944336
-39_147,2005-05-16,2005,5,15.74522876739502
-39_147,2005-06-16,2005,6,14.88422679901123
-39_147,2005-07-16,2005,7,13.97424030303955
-39_147,2005-08-16,2005,8,13.396328926086426
